Compound_name;mean_c;median_c;Linear_6tR_st_61_c_pred;MLR_3tR_st61_c_pred;MLR_2tR_st61_c_pred;knn_st61_1tR_c_pred;knn_st20_1tR_c_pred;knn_3tR_st61_c_pred;knn_2tR_st61_c_pred;Cosine_c_pred;conc_M
Methomyl;7.072691175351622e-7;2.7569574718894668e-6;7.562638843539376e-7;1.2999592377562379e-6;9.256314730395834e-7;8.88727086210047e-7;1.7842020175921817e-6;1.410990632207004e-6;1.410990632207004e-6;1.7842020175921817e-6;2.459639332831809e-6
Methomyl;1.445145864605309e-7;5.633224455322968e-7;1.5452556854641766e-7;2.6561752379998406e-7;1.8913203789718294e-7;1.8159145388322765e-7;3.645616786336782e-7;2.88304299816881e-7;2.88304299816881e-7;3.645616786336782e-7;4.919278665663618e-7
Methomyl;7.73918178540048e-8;3.016757627411883e-7;8.275299364328928e-8;1.4224600799293349e-7;1.012857773446501e-7;1.1188250972329854e-7;1.952335173935785e-7;1.5439544480894526e-7;1.5439544480894526e-7;1.952335173935785e-7;2.459639332831809e-7
Methomyl;4.402885479244259e-6;9.410424468295402e-6;4.3172087948523975e-6;5.786940391952487e-6;4.850033968307663e-6;3.8006871899012086e-6;8.909156021905255e-6;7.672289341975903e-6;7.6722893419759e-6;8.909156021905255e-6;9.838557331327236e-6
Methomyl;3.761592103112205e-6;1.2963266034065636e-5;3.7471076567991674e-6;4.166561008171948e-6;3.664558317857581e-6;3.887941642504702e-6;4.89160439009279e-6;4.642882126974274e-6;5.64406539011224e-6;4.89160439009279e-6;9.838557331327236e-6
Methomyl;2.570415716483241e-6;5.493829686489339e-6;2.5203974507038606e-6;3.3784304869949918e-6;2.8314621391777493e-6;2.2188508268980614e-6;5.201187895361141e-6;4.479101988681923e-6;4.479101988681922e-6;5.201187895361141e-6;4.919278665663618e-6
Methomyl;2.4721359718347994e-6;8.51951923462499e-6;2.4626167257865784e-6;2.738283435522964e-6;2.4083649130821023e-006;2.555173481696254e-6;3.2147853465367336e-6;3.05132390872089e-6;3.7093062447520975e-6;3.2147853465367336e-6;4.919278665663618e-6
Methomyl;1.4470294111935118e-6;3.0927810958589486e-6;1.4188713583091e-6;1.9019056905873249e-6;1.5939869048407342e-6;1.2491140576923375e-6;2.928036818895759e-6;2.521534657524473e-6;2.5215346575244715e-6;2.928036818895759e-6;2.459639332831809e-6
Methomyl;1.2544387133631336e-6;4.323069147051598e-6;1.2496083517240628e-6;1.3894902176968737e-6;1.2220792938963454e-6;1.296574529603925e-6;1.6312821138455097e-6;1.548336694145959e-6;1.88221740476644e-6;1.6312821138455097e-6;2.459639332831809e-6
Methomyl;3.6223451247698695e-7;7.742151222292523e-7;3.551857141042758e-7;4.761035783224832e-7;3.9902234529804545e-7;3.126904112772215e-7;7.329747283661354e-7;6.312151434495316e-7;6.312151434495313e-7;7.329747283661354e-7;4.919278665663618e-7
Methomyl;1.8496062634256924e-7;3.953221159193352e-7;1.8136143820043447e-7;2.4310332952070525e-7;2.0374486794848465e-7;1.5966290435902292e-7;3.742643513585358e-7;3.2230487230770776e-7;3.223048723077076e-7;3.742643513585358e-7;2.459639332831809e-7
Metolachlor;4.793969506867426e-6;1.868704531880163e-5;5.12606292407168e-6;8.356024805911959e-6;6.099314236872946e-6;4.430410508928792e-5;4.430410508928792e-5;4.12293864142244e-5;4.12293864142244e-5;0.0013722419715179268;5.467818602653811e-6
Metolachlor;2.705039123651557e-6;1.0544328373469146e-5;2.892425731963892e-6;4.714959906569101e-6;3.4415912772393285e-6;2.1266329519341256e-5;2.4998977868594126e-5;2.326404102797502e-5;2.326404102797502e-5;7.742995058177348e-4;2.7339093013269055e-6
Metolachlor;1.5687749028611487e-6;6.115134370957029e-6;1.6774488978811672e-6;2.7344191456415113e-6;1.99593491067539e-6;1.4498041353461587e-5;1.4498041353461587e-5;1.3491872773563788e-5;1.3491872773563788e-5;4.4905140979436766e-4;1.3669546506634528e-6
Metolachlor;3.348420522139753e-7;1.3052249488444936e-6;3.58037619308036e-7;5.836391930224726e-7;4.2601582952224077e-7;3.0944872403442775e-6;3.0944872403442775e-6;2.8797288632490395e-6;2.8797288632490395e-6;9.584631633951711e-5;2.7339093013269054e-7
Metolachlor;1.7372465979216248e-7;6.771842386312685e-7;1.8575911596473094e-7;3.028070087935313e-7;2.2102795798937656e-7;1.6054994870132383e-6;1.6054994870132383e-6;1.494077323184946e-6;1.494077323184946e-6;4.972753149826632e-5;1.3669546506634527e-7
Metolachlor;4.1173265552044765e-6;8.80009047287535e-6;4.037206622612218e-6;4.861265083514582e-6;4.260417273951277e-6;3.6441449981342284e-6;5.77419898956514e-5;1.3486635757618587e-5;1.3486635757618587e-5;0.001241135591493076;5.467818602653811e-6
Metolachlor;5.93589122059976e-6;2.0456374570290287e-5;5.913034383561615e-6;9.22740542959834e-6;7.674299660634714e-6;1.7570956309135552e-4;4.584631178135626e-5;1.295069260530479e-4;1.0883504267162498e-4;0.001339287712006745;5.467818602653811e-6
Metolachlor;2.317813232169948e-6;4.953934517664271e-6;2.272710411824507e-6;2.736606966822498e-6;2.39836490978532e-6;3.250535181932337e-5;3.250535181932337e-5;7.592184490917143e-6;7.592184490917143e-6;6.986865040479798e-4;2.7339093013269055e-6
Metolachlor;3.729268753328403e-6;1.285187272748864e-5;3.7149087718195666e-6;5.797187560222342e-6;4.821437062182568e-6;2.8803293663506298e-5;2.8803293663506298e-5;8.136371013558516e-5;6.837644236031754e-5;8.414176794160986e-4;2.7339093013269055e-6
Metolachlor;1.1920861317957252e-6;2.5478828726864024e-6;1.1688890743743478e-6;1.4074780349193666e-6;1.2335150685389446e-6;1.671799029151247e-5;1.671799029151247e-5;3.904774429639336e-6;3.904774429639336e-6;3.593449551449297e-4;1.3669546506634528e-6
Metolachlor;2.3577647901196515e-6;8.125371221081135e-6;2.3486859435607693e-6;3.6651702023386546e-6;3.048269056191277e-6;1.821037745769332e-5;1.821037745769332e-5;5.144077931631193e-5;4.322980694993256e-5;5.319715766102526e-4;1.3669546506634528e-6
Metolachlor;2.5848277157844665e-7;5.524632902130684e-7;2.534529003847354e-7;3.0518669221804646e-7;2.674659030043649e-7;3.62500019966024e-6;3.62500019966024e-6;8.466812003268732e-7;8.466812003268732e-7;7.791759125548708e-5;2.7339093013269054e-7
Metolachlor;1.20161099576011e-7;2.5682406615342326e-7;1.1782285919863011e-7;1.4187238974941388e-7;1.2433709530362784e-7;1.063516493334066e-7;1.6851568377052896e-6;3.9359738910389053e-7;3.9359738910389053e-7;3.622161502060513e-5;1.3669546506634527e-7
Monocrotophos;5.3338401289039895e-6;2.0791478141295567e-5;5.703332090146431e-6;9.802449928441437e-6;6.960739183912368e-6;6.702297723094628e-6;1.3455484035087276e-5;1.0640926160895426e-5;1.0640926160895426e-5;7.710936848781355e-6;7.589645968259223e-6
Monocrotophos;1.9284392345146795e-6;7.517117353021895e-6;2.0620283143666313e-006;3.54405617332524e-6;2.5166413351497595e-6;2.7878738009926987e-6;4.864803350973339e-6;3.8472055787808135e-6;3.8472055787808135e-6;2.7878738009926987e-6;3.7948229841296113e-6
Monocrotophos;1.0451163820067336e-6;4.073896833512321e-6;1.1175148964694501e-6;1.920698925432545e-6;1.363892125780275e-6;2.636476994631893e-6;2.636476994631893e-6;2.0849905474690335e-6;2.0849905474690335e-6;1.5108863832663695e-6;1.8974114920648057e-6
Monocrotophos;2.388762804604783e-7;9.311473241865934e-7;2.55423995282928e-7;4.3900318001981887e-7;3.117370309803715e-7;3.0016271803042566e-7;6.026044839025682e-7;4.765543774353066e-7;4.765543774353066e-7;3.453346686041417e-7;3.794822984129611e-7
Monocrotophos;1.236974458073648e-7;4.821765704414521e-7;1.322663587757847e-7;2.273292767497977e-7;1.6142697140758257e-7;1.7882485599960006e-7;3.120470368473675e-7;2.467744355506208e-7;2.467744355506208e-7;1.7882485599960006e-7;1.8974114920648055e-7
Monocrotophos;8.862647801110835e-6;1.8942413586413197e-5;8.69018765375712e-6;1.1646504547545076e-5;9.749805517570878e-6;7.650471974590136e-6;1.793340126594548e-5;1.5443689958935807e-5;1.54436899589358e-5;7.650471974590136e-6;7.589645968259223e-6
Monocrotophos;8.687596655326772e-6;2.993935109191727e-5;8.654144057625045e-6;9.626896222925697e-6;8.455367221758733e-6;8.979407624123777e-6;1.1297420021536092e-5;1.0722982750842664e-5;1.3035268647288009e-5;8.979407624123777e-6;7.589645968259223e-6
Monocrotophos;5.025165445479631e-6;1.0740442850103628e-5;4.927379682956654e-6;6.603626086281954e-6;5.52818828938491e-6;4.337855714350066e-6;1.0168327838803949e-5;8.756649127207534e-6;8.756649127207531e-6;4.337855714350066e-6;3.7948229841296113e-6
Monocrotophos;5.5477992108706795e-6;1.911892493994604e-5;5.526436767090854e-6;6.147625101348842e-6;5.399500168062361e-6;5.734146336162552e-6;7.214402367762212e-6;6.847573339725592e-6;8.324172493732285e-6;5.734146336162552e-6;3.7948229841296113e-6
Monocrotophos;2.6586091699233866e-6;5.682328305431177e-6;2.6068747289876364e-6;3.493708029757973e-6;2.924737949163981e-6;2.2949817483819982e-6;5.379645690939272e-6;4.632784317248194e-6;4.632784317248192e-6;2.2949817483819982e-6;1.8974114920648057e-6
Monocrotophos;3.0474217234033914e-6;1.050207928865661e-5;3.0356872729005574e-6;3.3769077735331797e-6;2.965960641731859e-6;3.1497827238872395e-6;3.962891528916927e-6;3.7613913112047753e-6;4.572491383078656e-6;3.1497827238872395e-6;1.8974114920648057e-6
Monocrotophos;5.942497687886286e-7;1.2701085664956403e-6;5.826861362275612e-7;7.809102640530195e-7;6.537346179800127e-7;5.12972116691159e-7;1.2024532391489228e-6;1.0355155020591682e-6;1.0355155020591678e-6;5.12972116691159e-7;3.794822984129611e-7
Monocrotophos;3.021361495800824e-7;6.457650166392695e-7;2.96256818025134e-7;3.9704049162611907e-7;3.323802055932188e-7;2.6081191498812293e-7;6.113668204989726e-7;5.264901781290013e-7;5.264901781290011e-7;2.6081191498812293e-7;1.8974114920648055e-7
Monuron;2.115693830167414e-6;8.247041711135526e-6;2.2622546276050612e-6;3.865069071646605e-6;2.729458713683079e-6;7.447534255921953e-6;7.447534255921953e-6;3.310722103843938e-6;2.1307605502562404e-6;7.447534255921953e-6;7.373379099565947e-6
Monuron;1.2187646424055297e-6;4.7507832648830045e-6;1.3031923206134058e-6;2.2265081354447674e-6;1.5723294768408832e-6;4.2902197353874245e-6;4.2902197353874245e-6;1.9071715308997012e-6;1.2274439633259057e-6;4.2902197353874245e-6;3.6866895497829734e-6
Monuron;6.621045004535685e-7;2.580904360787898e-6;7.079705715220138e-7;1.209569924727064e-6;8.541816742873293e-7;2.3306992145162377e-6;2.3306992145162377e-6;1.0360875347132443e-6;6.668196170907884e-7;2.3306992145162377e-6;1.8433447748914867e-6
Monuron;1.4742887501692648e-7;5.746824348370714e-7;1.5764173908058267e-7;2.6933140181747636e-7;1.9019813823042707e-7;5.189699858006926e-7;5.189699858006926e-7;2.307025847992197e-7;1.4847877626502663e-7;5.189699858006926e-7;3.686689549782973e-7
Monuron;7.339972628153531e-8;2.861144630656944e-7;7.848435727215251e-8;1.3409076865136006e-7;9.469305984847366e-8;1.4068961825666058e-7;2.5837716595022305e-7;1.1485881971738073e-7;7.392243571836948e-8;2.5837716595022305e-7;1.8433447748914866e-7
Monuron;3.776981596067791e-6;8.072660575772823e-6;3.703484508377081e-6;4.754946640209558e-6;4.038953967648035e-6;7.463472160904615e-6;7.463472160904615e-6;3.221162856984306e-6;2.841134010696387e-6;7.463472160904615e-6;7.373379099565947e-6
Monuron;3.4595004076607047e-6;1.1922192226094883e-5;3.446179200429534e-6;4.447085659253067e-6;3.795617555087397e-6;9.565324782000006e-6;0.009738232415966134;3.865966921899984e-6;2.27397196835238e-6;9.565324782000006e-6;7.373379099565947e-6
Monuron;1.989327389490122e-6;4.251851480071056e-6;1.950616644978392e-6;2.5044192952332114e-6;2.1273076260411364e-6;3.9309933640773004e-6;3.9309933640773004e-6;1.6965789571435657e-6;1.4964186509604588e-6;3.9309933640773004e-6;3.6866895497829734e-6
Monuron;2.284550544350222e-6;7.873058976856853e-6;2.2757536177292616e-6;2.93672229120751e-6;2.5065122502713167e-6;1.1494411743332133e-6;6.3166542455710535e-6;2.5529688669233916e-6;1.5016630397362514e-6;6.3166542455710535e-6;3.6866895497829734e-6
Monuron;1.1159965787912718e-6;2.385254297687065e-6;1.0942801641549527e-6;1.4049589726181116e-6;1.1934023757180463e-6;2.205255489236425e-6;2.205255489236425e-6;9.51767075557517e-7;8.394787623867954e-7;2.205255489236425e-6;1.8433447748914867e-6
Monuron;1.4198427709311963e-6;4.89308757079156e-6;1.414375501800263e-6;1.8251659722369748e-6;1.5577914472496093e-6;7.143749767426849e-7;3.92578570398704e-6;1.5866641248441122e-6;9.332800347170726e-7;3.92578570398704e-6;1.8433447748914867e-6
Monuron;2.352099657595424e-7;5.02721596417822e-7;2.306329650409909e-7;2.9611233414441755e-7;2.515241867802342e-7;4.6478463999965013e-7;4.6478463999965013e-7;2.0059658381337522e-7;1.7693044468892727e-7;4.6478463999965013e-7;3.686689549782973e-7
Monuron;1.2051375358261387e-7;2.5757780456161544e-7;1.1816865083596046e-7;1.5171809899557883e-7;1.2887261714364983e-7;2.3814017145499846e-7;2.3814017145499846e-7;1.0277900935504258e-7;9.065326778841481e-8;2.3814017145499846e-7;1.8433447748914866e-7
Nicotinamide;1.102147388780025e-6;4.296205508321931e-6;1.1784966213060937e-6;2.245855025068593e-6;1.2899709405224757e-6;1.3017635417444556e-5;1.3017635417444556e-5;4.668276745489191e-6;4.668276745489191e-6;1.3017635417444556e-5;1.2841254156562696e-5
Nicotinamide;5.318031493151306e-7;2.0729855577298107e-6;5.686428340238155e-7;1.0836597603871538e-6;6.22430915936029e-7;6.281210282860734e-6;6.281210282860734e-6;2.2525156802065763e-006;2.2525156802065763e-006;6.281210282860734e-6;6.420627078281348e-6
Nicotinamide;2.9363952486690423e-7;1.1446161893017157e-6;3.1398086268717847e-7;5.983517351622682e-7;3.436803987590216e-7;3.4682224154249905e-6;3.4682224154249905e-6;1.2437452372046194e-6;1.2437452372046194e-6;3.4682224154249905e-6;3.210313539140674e-6
Nicotinamide;6.012923163715569e-8;2.3438565367982065e-7;6.429457352755445e-8;1.2252584218821946e-7;7.037621490328326e-8;7.10195771774215e-7;7.10195771774215e-7;2.5468453369614714e-7;2.5468453369614714e-7;7.10195771774215e-7;6.420627078281348e-7
Nicotinamide;3.765384529607411e-8;1.467758842576929e-7;4.026224614996785e-8;7.672755797656893e-8;4.4070663075861045e-8;4.4473546380372823e-7;4.4473546380372823e-7;1.594873536546513e-7;1.594873536546513e-7;4.4473546380372823e-7;3.210313539140674e-7
Nicotinamide;2.786729567395514e-6;5.956164027242045e-6;2.732502004412841e-6;3.950293449516032e-6;2.9716274300431117e-6;1.2717146772271503e-5;3.2709422688490484e-6;7.451381167390213e-6;5.445604970653428e-6;1.2717146772271503e-5;1.2841254156562696e-5
Nicotinamide;4.360410519139786e-6;1.5026924777564378e-5;4.343620253120504e-6;4.496814967558093e-6;3.6977042038862157e-6;1.5407633125281535e-5;1.5407633125281535e-5;1.0658414471669112e-5;7.023931726383646e-6;1.5407633125281535e-5;1.2841254156562696e-5
Nicotinamide;1.7420746646590135e-6;3.7233905190553822e-006;1.7081752634743458e-6;2.469456030784502e-6;1.8576602908484335e-6;7.94989921445077e-6;2.0447716645321197e-6;4.658099049259288e-6;3.404223561593305e-6;7.94989921445077e-6;6.420627078281348e-6
Nicotinamide;2.7133154923960123e-6;9.350676415228562e-6;2.702867556654275e-6;2.798194726014167e-6;2.300938881479818e-6;9.587576554197412e-6;9.587576554197412e-6;6.632320737558187e-6;4.370722134320594e-6;9.587576554197412e-6;6.420627078281348e-6
Nicotinamide;8.870852538388168e-7;1.8959949827315791e-6;8.698232733307822e-7;1.2574765446927902e-6;9.459428370575188e-7;4.0481837579702406e-6;4.0481837579702406e-6;2.3719597450935513e-6;1.7334713508684017e-6;4.0481837579702406e-6;3.210313539140674e-6
Nicotinamide;1.5923320011808298e-6;5.48752304344347e-6;1.5862005422795433e-6;1.6421440928099314e-6;1.3503253211833994e-6;5.6265498810601955e-6;5.6265498810601955e-6;3.8922331671733854e-6;2.5649950189177224e-6;5.6265498810601955e-6;3.210313539140674e-6
Nicotinamide;1.5912407534638846e-7;3.4010084958911156e-7;1.5602764614175254e-7;2.255643317010531e-7;1.69681863863636e-7;7.26157372734692e-7;7.26157372734692e-7;4.254787232270312e-7;3.109475945549974e-7;7.26157372734692e-7;6.420627078281348e-7
Nicotinamide;7.344089214118874e-8;1.569675095200325e-7;7.20117902108525e-8;1.0410521298738431e-7;7.831365200519291e-8;3.351450443463513e-7;3.351450443463513e-7;1.963721514350738e-7;1.4351234219941031e-7;3.351450443463513e-7;3.210313539140674e-7
Norethindrone;2.8761547234540316e-7;1.1211342413437924e-6;3.0753950501085374e-7;5.221390750402343e-7;3.710062637523188e-7;1.8598329441197447e-7;1.6747479810655785e-7;3.982428456404068e-7;3.982428456404068e-7;1.6747479810655785e-7;5.314363985180014e-6
Norethindrone;1.502999001710372e-7;5.858737820263746e-7;1.6071164921986952e-7;2.728554559808235e-7;1.9387762400291548e-7;9.718973167768506e-8;8.751770282494177e-8;2.0811070925871756e-7;2.0811070925871756e-7;8.751770282494177e-8;2.657181992590007e-6
Norethindrone;8.166140803600465e-8;3.183187608056205e-7;8.731835182956427e-8;1.48248672822431e-7;1.0533819213942539e-7;5.280542652662813e-8;4.7550389804840066e-8;1.1307135617587942e-7;1.1307135617587942e-7;4.7550389804840066e-8;1.3285909962950036e-6
Norethindrone;1.4401329158374095e-8;5.6136838218933284e-8;1.5398954738936634e-8;2.614427042044905e-8;1.8576828570958112e-8;9.31245672892413e-9;8.385709133089807e-9;1.9940604231984837e-8;1.9940604231984837e-8;8.385709133089807e-9;2.657181992590007e-7
Norethindrone;6.968617157167247e-9;2.7163890892258894e-8;7.451355289230185e-9;1.265087474982278e-8;8.989087387816419e-9;4.506177521734034e-9;4.057736330947192e-9;9.649000814240102e-9;9.649000814240102e-9;4.057736330947192e-9;1.3285909962950036e-007
Norethindrone;6.384041170949135e-7;1.3644810323800864e-6;6.259812756849675e-7;7.805533585634808e-7;6.720435336641849e-7;1.379177485479935e-7;3.949090979267894e-7;4.28113556840329e-7;4.28113556840329e-7;3.949090979267894e-7;5.314363985180014e-6
Norethindrone;6.06251918226517e-7;2.089276211828148e-6;6.039174749586085e-7;8.743770221205806e-7;7.320501896432893e-7;2.9018020157952095e-7;3.043728060965415e-7;6.522016919130608e-7;5.36841777651732e-7;3.043728060965415e-7;5.314363985180014e-6
Norethindrone;3.309833899436215e-7;7.074211232628838e-7;3.245427138068405e-7;4.0468128217100805e-7;3.484238917099466e-7;7.150405632647286e-8;2.047423386712801e-7;2.219573347500305e-7;2.219573347500305e-7;2.047423386712801e-7;2.657181992590007e-6
Norethindrone;4.159328586538267e-7;1.4333952622289787e-6;4.143312609803269e-7;5.998861585720359e-7;5.022396117889783e-7;1.990846991804779e-7;2.0882185693789374e-7;4.4745774154384605e-7;3.6831245973898566e-7;2.0882185693789374e-7;2.657181992590007e-6
Norethindrone;1.6830980077851888e-7;3.597337870736452e-7;1.6503462459023578e-7;2.0578623595764086e-7;1.7717854605986847e-7;3.636083815932457e-8;1.0411441564654047e-7;1.1286848805153641e-7;1.1286848805153641e-7;1.0411441564654047e-7;1.3285909962950036e-6
Norethindrone;2.514773446090425e-7;8.666457261568154e-7;2.5050900195064494e-7;3.626974284110858e-7;3.0365930775208927e-7;1.203686856196784e-7;1.2625587276040938e-7;2.705376176154877e-7;2.226855547343827e-7;1.2625587276040938e-7;1.3285909962950036e-6
Norethindrone;2.9356158013738205e-8;6.274383219139424e-8;2.878491029517788e-8;3.589270043622995e-8;3.090302151579591e-8;6.341962889741157e-9;1.815936578315969e-8;1.968622834015919e-8;1.968622834015919e-8;1.815936578315969e-8;2.657181992590007e-7
Norethindrone;1.4295952005291952e-8;3.055518413603342e-8;1.401776403655813e-8;1.7479137513040118e-8;1.5049248345153787e-8;3.0884285691830912e-009;8.843303730723233e-9;9.586859948922052e-9;9.586859948922052e-9;8.843303730723233e-9;1.3285909962950036e-007
Phenazone;2.838495598783227e-5;1.1064545950009942e-4;3.035127158864868e-5;4.7400619101170625e-5;3.561799419912801e-5;2.1314965093406446e-5;0.001394141724552996;4.506149973147866e-5;4.506149973147866e-5;7.160569362798143e-5;7.908603111280687e-6
Phenazone;1.6817620820291515e-5;6.555561982048719e-5;1.7982630560018772e-5;2.808408929829852e-5;2.1103077315922352e-5;1.2628767185417604e-5;8.260061034912367e-4;2.669819944066612e-5;2.669819944066612e-5;4.242519891612918e-5;3.954301555640344e-6
Phenazone;8.568352246141464e-6;3.339970905149297e-5;9.161909083154018e-6;1.4308466827220476e-5;1.0751734853137565e-5;6.4341875010412366e-6;4.20839031145014e-4;1.3602374532630176e-5;1.3602374532630176e-5;2.1615069831245765e-5;1.977150777820172e-6
